id,label,timeset,url,title,authors,year,cited_by,cited_by_url,modularity_class
8160929842993348237,A global examination of teen relationship violence.,,https://psycnet.apa.org/record/2015-46627-010,A global examination of teen relationship violence.,"EC Ulloa, J Kissee, D Castaneda, A Hokoda",2013,7,"https://scholar.google.com/scholar?cites=8160929842993348237&as_sdt=20000005&sciodt=0,21&hl=en",0
1930232349602878886,Undergraduate students as bystanders to sexual violence risks: Differences in reported intervention opportunities and behaviors by racial identity,,https://journals.sagepub.com/doi/abs/10.1177/0886260518790593?casa_token=PBaPD8f1hU4AAAAA:d7hDnEQdCeKe-0QIFFmI8gHF6GvnOCtKWrUA6CDh4razum5n90t2e-Zc3YdcYK9DvbmmtbmfT2DC,Undergraduate students as bystanders to sexual violence risks: Differences in reported intervention opportunities and behaviors by racial identity,"JC Hoxmeier, J O'Connor…",2021,7,"https://scholar.google.com/scholar?cites=1930232349602878886&as_sdt=20000005&sciodt=0,21&hl=en",0
7850800696642783727,Bystander intervention to prevent radicalisation,,https://books.google.com/books?hl=en&lr=&id=X9WEDwAAQBAJ&oi=fnd&pg=PA175&ots=t3OnOuO2mG&sig=Sa0icTd4nq1UB5Hv9UAtXfYFJFc,Bystander intervention to prevent radicalisation,"LS Neo, JS Pang, J Chin",2018,6,"https://scholar.google.com/scholar?cites=7850800696642783727&as_sdt=20000005&sciodt=0,21&hl=en",1
17519814834158778052,Measurement tools to assess relationship abuse and sexual assault prevention program effectiveness among youth.,,https://psycnet.apa.org/journals/vio/8/5/537/,Measurement tools to assess relationship abuse and sexual assault prevention program effectiveness among youth.,"KM Edwards, VL Banyard, SN Sessarego…",2018,8,"https://scholar.google.com/scholar?cites=17519814834158778052&as_sdt=20000005&sciodt=0,21&hl=en",1
9897207001846877414,Longitudinal associations between features of toxic masculinity and bystander willingness to intervene in bullying among middle school boys,,https://www.sciencedirect.com/science/article/pii/S0022440519300901?casa_token=46-QCMXcPrUAAAAA:tc81HOslBnX97ojw3I258oQlyiIAQaDKUdOdXY7gwb6j6EW8Yhz5bttiiYqRv3rrak3nz5tw1Q,Longitudinal associations between features of toxic masculinity and bystander willingness to intervene in bullying among middle school boys,"KM Ingram, JP Davis, DL Espelage, T Hatchel…",2019,7,"https://scholar.google.com/scholar?cites=9897207001846877414&as_sdt=20000005&sciodt=0,21&hl=en",1
12380519508091261622,"Associations between sexual violence and women's sexual attitudes, sexual self-consciousness, and sexual self-efficacy",,https://journals.sagepub.com/doi/abs/10.1177/0886260519897339,"Associations between sexual violence and women's sexual attitudes, sexual self-consciousness, and sexual self-efficacy","H Alan Dikmen, S Cankaya",2020,7,"https://scholar.google.com/scholar?cites=12380519508091261622&as_sdt=20000005&sciodt=0,21&hl=en",1
7961781889311293122,Social norms for sexual violence perpetration in college,,https://www.emerald.com/insight/content/doi/10.1108/JACPR-12-2016-0266/full/html,Social norms for sexual violence perpetration in college,"CL Hackman, T Witte, M Greenband",2017,6,"https://scholar.google.com/scholar?cites=7961781889311293122&as_sdt=20000005&sciodt=0,21&hl=en",1
11087900507721539749,“Stand Up and Do Something”: Exploring Students' Perspectives on Bystander Intervention,,https://journals.sagepub.com/doi/abs/10.1177/0886260518782984?casa_token=idfykpcuKVMAAAAA:zMJGSSD84VkZnksIPqVEzC-5tQgSZHmf2vvmhwwJdBfW-sQt5I_ZAzBEM-q4hN76NjBbpeObDEoe,“Stand Up and Do Something”: Exploring Students' Perspectives on Bystander Intervention,"SM McMahon, GL Hoge, L Johnson…",2021,6,"https://scholar.google.com/scholar?cites=11087900507721539749&as_sdt=20000005&sciodt=0,21&hl=en",4
5074403607266423410,"Violence, the body and the spaces of intimate war",,https://www.tandfonline.com/doi/abs/10.1080/14650045.2019.1567498?casa_token=mchnHpdIWK8AAAAA:teHrPEbO07GBBT1Jk8h9BfQ0LjZEbCV6hh2b__w8Y28qPcRaY7QSj3_uaRcT8_8YTLFtrzmdWcDz,"Violence, the body and the spaces of intimate war",J Little,2020,6,"https://scholar.google.com/scholar?cites=5074403607266423410&as_sdt=20000005&sciodt=0,21&hl=en",1
11654472215760349946,Effects of bystander sexual assault prevention programs on promoting intervention skills and combatting the bystander effect: a systematic review and meta …,,https://idp.springer.com/authorize/casa?redirect_uri=https://link.springer.com/article/10.1007/s11292-020-09417-y&casa_token=s4gprOt4UQYAAAAA:7iHWf1u8lOUZgDfMS1Cl7p9abIi3Q6LWi3saxPzPVaJM1Axjc9io7rLyG96eZF5-u8JxViozi4cmyuLq,Effects of bystander sexual assault prevention programs on promoting intervention skills and combatting the bystander effect: a systematic review and meta …,"HH Kettrey, RA Marx",2020,7,"https://scholar.google.com/scholar?cites=11654472215760349946&as_sdt=20000005&sciodt=0,21&hl=en",6
18432876495661128574,"College students' feelings of campus connectedness, party safety behavior and intervening to prevent sexual assault and intimate partner violence.",,https://psycnet.apa.org/record/2020-18142-001,"College students' feelings of campus connectedness, party safety behavior and intervening to prevent sexual assault and intimate partner violence.","EN Jouriles, A Krauss, KS Sargent, JH Grych…",2020,6,"https://scholar.google.com/scholar?cites=18432876495661128574&as_sdt=20000005&sciodt=0,21&hl=en",0
13758655946725898941,A statewide exploration of bystander and gender-role attitudes in New Jersey,,https://journals.sagepub.com/doi/abs/10.1177/0886109913495729?casa_token=yGQgbhr3YMIAAAAA:5cW9rH7n6Y0kCugyHsmFGf18TxC3iq9G187zSxHc29D5HZ2MnLtVt8iZ6LsR5EAS47EMF3PB2nq1,A statewide exploration of bystander and gender-role attitudes in New Jersey,"S McMahon, JL Postmus, C Warrener, JA Martinez…",2013,5,"https://scholar.google.com/scholar?cites=13758655946725898941&as_sdt=20000005&sciodt=0,21&hl=en",4
16050284749535855974,[CITATION][C],,,[CITATION][C],"M Sjögren, L Berg, K Hyllander, P Söderström",2013,10,"https://scholar.google.com/scholar?cites=16050284749535855974&as_sdt=20000005&sciodt=0,21&hl=en",1
2502113011879348929,The bystander behavior (for friends) scale: factor structure and correlation with prior victimization,,https://journals.sagepub.com/doi/abs/10.1177/0886260518794011?casa_token=rUZnThJ16DoAAAAA:KnGfieD0s_D5U9wehGyG96QoC5vuIiHzC0RajGTaEVNQ2WnGTAO_kcIm5_BqmcOAbKD92nXDb72B,The bystander behavior (for friends) scale: factor structure and correlation with prior victimization,"M Cascardi, A Krauss, KD O'Leary…",2021,4,"https://scholar.google.com/scholar?cites=2502113011879348929&as_sdt=20000005&sciodt=0,21&hl=en",1
17590022468381292060,Outcomes of a bystander intervention community health service-learning project,,https://journals.lww.com/nurseeducatoronline/Fulltext/2016/05000/Outcomes_of_a_Bystander_Intervention_Community.14.aspx,Outcomes of a bystander intervention community health service-learning project,"K Decker, D Hensel, L Fasone",2016,4,"https://scholar.google.com/scholar?cites=17590022468381292060&as_sdt=20000005&sciodt=0,21&hl=en",1
14997379706739171686,Evaluating bystander intervention training: creating awareness on college campuses,,https://search.proquest.com/openview/c85dcddc8a7e3140df26941bb0b7d575/1?pq-origsite=gscholar&cbl=18750&casa_token=rhZL_2J0m0kAAAAA:pX_t6a9jmiFZxkgPhkeBnyJToEOW6XEF_e677sqWylL-mTCMxqP4Cdu2-QoQtYdbG9m3Khni8g,Evaluating bystander intervention training: creating awareness on college campuses,SJ Brokenshire,2015,4,"https://scholar.google.com/scholar?cites=14997379706739171686&as_sdt=20000005&sciodt=0,21&hl=en",1
11235290261775436541,"Men's perspectives on risk identification, taking responsibility, and prosocial intervention: Primary prevention or harm reduction?",,https://psycnet.apa.org/journals/men/21/1/95/,"Men's perspectives on risk identification, taking responsibility, and prosocial intervention: Primary prevention or harm reduction?","JC Hoxmeier, J O'Connor…",2020,4,"https://scholar.google.com/scholar?cites=11235290261775436541&as_sdt=20000005&sciodt=0,21&hl=en",5
10720136676462004524,Reducing rape-related attitudes utilizing a cognitive dissonance paradigm,,https://journals.sagepub.com/doi/abs/10.1177/1077801218824999?casa_token=50LjjgbGdvQAAAAA:bo2G2LWj5aPYWaxR1C25eOAtVxeI1JBTMSOfyY7YYhvJWfQssAQC0Gi2En3y5cYXmVDkWkHxeuZ2,Reducing rape-related attitudes utilizing a cognitive dissonance paradigm,"SE Steinmetz, MJ Gray…",2019,5,"https://scholar.google.com/scholar?cites=10720136676462004524&as_sdt=20000005&sciodt=0,21&hl=en",1
2203209622284969334,"Alcohol, consent, sex: Reducing college students' risky behaviors utilizing an integrated orientation model",,https://search.proquest.com/openview/8a74950c6de958b227f12878dd87435f/1?pq-origsite=gscholar&cbl=18750,"Alcohol, consent, sex: Reducing college students' risky behaviors utilizing an integrated orientation model",DD Smith,2013,4,"https://scholar.google.com/scholar?cites=2203209622284969334&as_sdt=20000005&sciodt=0,21&hl=en",1
12753175891746453611,Second-order sexual harassment: Violence against the silence breakers who support the victims,,https://journals.sagepub.com/doi/abs/10.1177/1077801220975495,Second-order sexual harassment: Violence against the silence breakers who support the victims,R Flecha,2021,9,"https://scholar.google.com/scholar?cites=12753175891746453611&as_sdt=20000005&sciodt=0,21&hl=en",4
4778448962073561761,Pass it on: An evaluation of a sexualized violence prevention program for middle school and high school students,,https://search.proquest.com/openview/b876977130e9c2a3febbdb4c474d5cb4/1?pq-origsite=gscholar&cbl=18750&casa_token=5LFbm9n_zLYAAAAA:_dIz5hAvN603vIZHONT7NT3J5Auf-qYmXuH5SbYdMIK5kM981tetJtgzO_NNuJFPtWUTRSHo6Q,Pass it on: An evaluation of a sexualized violence prevention program for middle school and high school students,AK Winegust,2015,4,"https://scholar.google.com/scholar?cites=4778448962073561761&as_sdt=20000005&sciodt=0,21&hl=en",1
736340633355870172,Promoting upstanding behavior in youth: A proposed model,,https://journals.sagepub.com/doi/abs/10.1177/0272431618798514?casa_token=6i-t3f0Dq64AAAAA:rYbGeZdpQI6zYBaaDc0B5arrQAb2D5K2dvNFDIyOq7q2KfzHFtDvo1ifB70oKy-_ZAbzLFvsrKgI,Promoting upstanding behavior in youth: A proposed model,"E Vera, L Hill, P Daskalova…",2019,4,"https://scholar.google.com/scholar?cites=736340633355870172&as_sdt=20000005&sciodt=0,21&hl=en",1
6053589778859862274,Characteristics and Factors Associated With Intimate Partner Violence–Related Homicide Post-Release From Jail or Prison,,https://journals.sagepub.com/doi/abs/10.1177/0886260519888195?casa_token=qCsntDDyuwAAAAAA:i54FWr38GC9zsBzsMbgwbDmDtgkx5LnZSXD9g1dD9wIx6i-kEmZsJGTFVyWqaXoeNoAnqb2Gy95E,Characteristics and Factors Associated With Intimate Partner Violence–Related Homicide Post-Release From Jail or Prison,"C Fraga Rizo, A Mennicke…",2019,4,"https://scholar.google.com/scholar?cites=6053589778859862274&as_sdt=20000005&sciodt=0,21&hl=en",1
9010963792049752300,The challenges of developing and implementing a bystander intervention for the prevention of domestic violence and abuse in UK communities,,https://www.ingentaconnect.com/content/tpp/jgbv/2019/00000003/00000002/art00006,The challenges of developing and implementing a bystander intervention for the prevention of domestic violence and abuse in UK communities,"R Fenton, C Jones, S Moss…",2019,4,"https://scholar.google.com/scholar?cites=9010963792049752300&as_sdt=20000005&sciodt=0,21&hl=en",0
14235484933312084662,“She wasn't resisting”: Students' barriers to prosocial intervention as bystanders to sexual assault risk situations,,https://journals.sagepub.com/doi/abs/10.1177/1077801218790697?casa_token=8kT8HfZP1JsAAAAA:oZYUHNO1pEqH9O8s_gnlgskM_Fv07zGrBHc_yWcJrpN4cDE9Gq2DObpQk11V9xg0fBHlPoGYjiW3,“She wasn't resisting”: Students' barriers to prosocial intervention as bystanders to sexual assault risk situations,"JC Hoxmeier, J O'Connor…",2019,5,"https://scholar.google.com/scholar?cites=14235484933312084662&as_sdt=20000005&sciodt=0,21&hl=en",0
95620540004042333,Bystander intentions to intervene and previous sexual violence education: A latent class analysis.,,https://psycnet.apa.org/record/2018-02173-001,Bystander intentions to intervene and previous sexual violence education: A latent class analysis.,"S McMahon, P Treitler, NA Peterson…",2019,5,"https://scholar.google.com/scholar?cites=95620540004042333&as_sdt=20000005&sciodt=0,21&hl=en",1
720143771804957908,University students' willingness to assist fellow students who experience alcohol-related facial flushing to reduce their drinking,,https://www.mdpi.com/286268,University students' willingness to assist fellow students who experience alcohol-related facial flushing to reduce their drinking,"L Ding, LW Yuen, IM Newman, DF Shell",2018,4,"https://scholar.google.com/scholar?cites=720143771804957908&as_sdt=20000005&sciodt=0,21&hl=en",1
129747791982799125,Promoting prosocial behaviors to prevent dating violence among college students: Evaluation of a bystander intervention,,https://search.proquest.com/openview/ffa01ab5cbff276561c53be01e07abe5/1?pq-origsite=gscholar&cbl=18750&casa_token=txoW49xwsgYAAAAA:LmtqNrZT8ZtgWpVTXhK-LIsNY4vjUQh12QZRkj0I3libyNdX2EBhailSX9rCx_m1Cw8cWyqpzQ,Promoting prosocial behaviors to prevent dating violence among college students: Evaluation of a bystander intervention,AE Borsky,2014,4,"https://scholar.google.com/scholar?cites=129747791982799125&as_sdt=20000005&sciodt=0,21&hl=en",1
2178492517008054077,Pathways from intimate partner violence to academic disengagement among women university students,,https://connect.springerpub.com/content/sgrvv/35/2/227.abstract,Pathways from intimate partner violence to academic disengagement among women university students,"RV Schrag, L Wood…",2020,4,"https://scholar.google.com/scholar?cites=2178492517008054077&as_sdt=20000005&sciodt=0,21&hl=en",1
1084642636647197849,Intimate partner violence and bystanders' helping behaviour: An experimental study,,https://www.emerald.com/insight/content/doi/10.1108/JACPR-08-2016-0243/full/html,Intimate partner violence and bystanders' helping behaviour: An experimental study,"V Cinquegrana, AC Baldry, S Pagliaro",2018,8,"https://scholar.google.com/scholar?cites=1084642636647197849&as_sdt=20000005&sciodt=0,21&hl=en",1
16947734499815561616,Preventing and responding to sexual misconduct: preliminary efficacy of a peer-led bystander training program for preventing sexual misconduct and reducing heavy …,,https://journals.sagepub.com/doi/abs/10.1177/0886260518777555?casa_token=iZj1rJjcWlgAAAAA:b-c_9MG_OtDd2XCUNPEgf6AiKdv8DJ6x27h766NI3pvogOJ9USTdAATCpPDhPnEX4487rE7ochg5,Preventing and responding to sexual misconduct: preliminary efficacy of a peer-led bystander training program for preventing sexual misconduct and reducing heavy …,"ME Morean, N Darling, J Smit…",2021,4,"https://scholar.google.com/scholar?cites=16947734499815561616&as_sdt=20000005&sciodt=0,21&hl=en",1
12692242102255436583,Workplace intimate partner violence and workplace bullying: Best practices for early bystander intervention training,,https://search.proquest.com/openview/f382058414deddc45e152f2cf65cc4a2/1?pq-origsite=gscholar&cbl=18750&casa_token=VtqCi2g_qIQAAAAA:ZC9df640GTEXxgWXmPpgNY80kwVgmlm7GUGyqGRPvFjKngFabjiJ4vKsEBgCEhXoxKnHyBqukQ,Workplace intimate partner violence and workplace bullying: Best practices for early bystander intervention training,BJ Lassiter,2017,3,"https://scholar.google.com/scholar?cites=12692242102255436583&as_sdt=20000005&sciodt=0,21&hl=en",0
12960222983262196092,""" A few times I have knocked on doors at parties…"": Peers as bystanders in preventing and responding to dating violence and sexual violence on a college …",,https://search.proquest.com/openview/7ecab49c07b3d1d365a2ca73252b8263/1?pq-origsite=gscholar&cbl=18750,""" A few times I have knocked on doors at parties…"": Peers as bystanders in preventing and responding to dating violence and sexual violence on a college …",JE Palmer,2013,3,"https://scholar.google.com/scholar?cites=12960222983262196092&as_sdt=20000005&sciodt=0,21&hl=en",1
756033180741866130,Prevalence of victimization and perpetration of sexual aggression in undergraduate students: a systematic review 2008-2018,,http://www.scielo.org.co/scielo.php?pid=S1692-72732019000100085&script=sci_arttext&tlng=en,Prevalence of victimization and perpetration of sexual aggression in undergraduate students: a systematic review 2008-2018,"H Hernández-Romero, P Rincón…",2019,3,"https://scholar.google.com/scholar?cites=756033180741866130&as_sdt=20000005&sciodt=0,21&hl=en",1
9152860644721176464,Intervene: Modeling Pro-Social Bystander Behavior in College Students through Online Video,,https://www.tandfonline.com/doi/abs/10.1080/10410236.2018.1564956?casa_token=NBouq4mEpEEAAAAA:_r_mmeWkmWr4dkJhCcGvnhOBP4SiM_qdNZBPRXIdyA2QNYyqvU4ONpvXhC9cYm2COSt48brdw9Lx,Intervene: Modeling Pro-Social Bystander Behavior in College Students through Online Video,"LB Santacrose, AC Laurita, TC Marchell",2020,4,"https://scholar.google.com/scholar?cites=9152860644721176464&as_sdt=20000005&sciodt=0,21&hl=en",1
17112794809451072641,Informal help-seeking process regarding romantic issues and dating violence: a qualitative study,,https://idp.springer.com/authorize/casa?redirect_uri=https://link.springer.com/article/10.1007/s40653-019-00289-7&casa_token=GFg11VgsGRoAAAAA:KdWqMg1AsOfDi5JthfwI4wkwTi-GLrj0FmuyeSzbNKFGn4jArP_8qevSopedhEDsB6t_TDe4x0KHMpG6,Informal help-seeking process regarding romantic issues and dating violence: a qualitative study,"M Fernet, L Désilets, M Hébert…",2021,3,"https://scholar.google.com/scholar?cites=17112794809451072641&as_sdt=20000005&sciodt=0,21&hl=en",1
6026179179933898560,Bystander intervention in the context of abusive supervision: Effects of power distance orientation and gender,,https://www.redalyc.org/jatsRepo/2313/231364008004/231364008004.pdf,Bystander intervention in the context of abusive supervision: Effects of power distance orientation and gender,G Arman,2020,3,"https://scholar.google.com/scholar?cites=6026179179933898560&as_sdt=20000005&sciodt=0,21&hl=en",1
16642904934929747273,The interaction of rape myth acceptance and alcohol intoxication on bystander intervention,,https://journals.sagepub.com/doi/abs/10.1177/0886260519863720?casa_token=rQAKVNuOc3UAAAAA:wyzPwI6Mnx8-1RPDJuD1mpoDPdVx_draAlX8tZL0JYqMavTobEUML5bWmZB-TNriRJv9O3qiGePj,The interaction of rape myth acceptance and alcohol intoxication on bystander intervention,"KN Jozkowski, M Willis, LE Hurd…",2019,5,"https://scholar.google.com/scholar?cites=16642904934929747273&as_sdt=20000005&sciodt=0,21&hl=en",1
17534258198190745234,"Women, not objects: Testing a sensitizing web campaign against female sexual objectification to temper sexual harassment and hostile sexism",,https://www.tandfonline.com/doi/abs/10.1080/15213269.2020.1756338?casa_token=xNEDqUHqwTQAAAAA:I5ePCkCxnXaFbpZR8X_y8syhjinScxIDrvJpK7M8aMxpk0vQpaoIhl1J04M4HBdwgclc4p2sC7rs,"Women, not objects: Testing a sensitizing web campaign against female sexual objectification to temper sexual harassment and hostile sexism","F Guizzo, M Cadinu",2021,3,"https://scholar.google.com/scholar?cites=17534258198190745234&as_sdt=20000005&sciodt=0,21&hl=en",1
5623115105686957502,"Before# MeToo: Violence against women social media work, bystander intervention, and social change",,https://www.mdpi.com/769250,"Before# MeToo: Violence against women social media work, bystander intervention, and social change",J Fairbairn,2020,3,"https://scholar.google.com/scholar?cites=5623115105686957502&as_sdt=20000005&sciodt=0,21&hl=en",3
9136241626277930825,[CITATION][C],,,[CITATION][C],S McMahon,2017,3,"https://scholar.google.com/scholar?cites=9136241626277930825&as_sdt=20000005&sciodt=0,21&hl=en",0
2235042811971141443,Media-induced Sexual Harassment: The routes from sexually objectifying media to sexual harassment,,https://link.springer.com/article/10.1007/s11199-020-01196-0,Media-induced Sexual Harassment: The routes from sexually objectifying media to sexual harassment,"S Galdi, F Guizzo",2021,3,"https://scholar.google.com/scholar?cites=2235042811971141443&as_sdt=20000005&sciodt=0,21&hl=en",0
13890980885926834731,Bystander action coils: Moving beyond the situational model,,https://link.springer.com/chapter/10.1007/978-3-319-23171-6_4,Bystander action coils: Moving beyond the situational model,VL Banyard,2015,3,"https://scholar.google.com/scholar?cites=13890980885926834731&as_sdt=20000005&sciodt=0,21&hl=en",0
17320025003955927370,"An experimental assessment of third parties as potential guardians: victim gender, conflict, and individual perceptions of social situations",,https://journals.sagepub.com/doi/abs/10.1177/0886260519827664?casa_token=mXc8IurNh4YAAAAA:1P26UlOJW_HZXwi0HLxA-tROgDRfaO02G1_sDKtagjSpPVpa2doCV34fnuAwxqlRoUMgDBFmVj58,"An experimental assessment of third parties as potential guardians: victim gender, conflict, and individual perceptions of social situations","RK Moule Jr, RA Powers",2021,3,"https://scholar.google.com/scholar?cites=17320025003955927370&as_sdt=20000005&sciodt=0,21&hl=en",1
6659372754626467692,The chivalrous bystander: the role of gender-based beliefs and empathy on bystander behavior...,,https://journals.sagepub.com/doi/abs/10.1177/0886260520916277?casa_token=JoBrmL6WjFQAAAAA:MoIJ-c0WFbqmo6SXE4N5XNYmzWoaQxCEzFrlHHODEJdl84dCD0KQ0lg_e3mKuUL2VlYViRjRhbzq,The chivalrous bystander: the role of gender-based beliefs and empathy on bystander behavior...,"K Yule, JC Hoxmeier, K Petranu…",2020,4,"https://scholar.google.com/scholar?cites=6659372754626467692&as_sdt=20000005&sciodt=0,21&hl=en",5
8614070112583972134,Mitigating the ethical risk of sexual misconduct in organizations,,https://cradpdf.drdc-rddc.gc.ca/PDFS/unc226/p803778_A1b.pdf,Mitigating the ethical risk of sexual misconduct in organizations,"D Messervey, K Davis",2016,3,"https://scholar.google.com/scholar?cites=8614070112583972134&as_sdt=20000005&sciodt=0,21&hl=en",1
334979677243187290,The direction of violence against women research and evaluation,,https://www.tandfonline.com/doi/abs/10.1080/08974454.2017.1389670?casa_token=Ssluha0VD0YAAAAA:dCbaTO8Lspgu-dcBBYULx8RnVAjN_sxdjHvRPfd6IP7Qwq3mr5OokeMMLb6wao_Zk6KLwz5XIFUx,The direction of violence against women research and evaluation,"C Kaukinen, K Anderson, JL Jasinski…",2018,3,"https://scholar.google.com/scholar?cites=334979677243187290&as_sdt=20000005&sciodt=0,21&hl=en",1
10551876885182004889,Development and psychometrics of instruments to assess school personnel's bystander action in situations of teen relationship abuse and sexual assault,,https://journals.sagepub.com/doi/abs/10.1177/0886260517746946?casa_token=n4Kx8FCrnvwAAAAA:LddE5sfUuCgwcx67pifBuwlCt4buWtFcjVp3i-E0EnlGI9_dmzjE0v44bjDZQqNGiH2iikmETzTc,Development and psychometrics of instruments to assess school personnel's bystander action in situations of teen relationship abuse and sexual assault,"KM Edwards, SN Sessarego…",2021,3,"https://scholar.google.com/scholar?cites=10551876885182004889&as_sdt=20000005&sciodt=0,21&hl=en",1
9172660842639868452,What works? Preventing & responding to sexual harassment in the workplace,,https://care4.org.au/wp-content/uploads/2018/12/STOP-Rapid-Review.pdf,What works? Preventing & responding to sexual harassment in the workplace,"H Campbell, S Chinnery",2018,2,"https://scholar.google.com/scholar?cites=9172660842639868452&as_sdt=20000005&sciodt=0,21&hl=en",1
318185827663724507,Challenging gendered microaggressions in the academy: A social–ecological analysis of bystander action among faculty.,,https://psycnet.apa.org/record/2021-27463-001,Challenging gendered microaggressions in the academy: A social–ecological analysis of bystander action among faculty.,"MC Haynes-Baratz, MA Bond, CT Allen…",2021,2,"https://scholar.google.com/scholar?cites=318185827663724507&as_sdt=20000005&sciodt=0,21&hl=en",1
17674012705069934624,When do friends prevent friends from hooking up intoxicated? An examination of sex differences and hypothetical intoxication in peer interventions,,https://idp.springer.com/authorize/casa?redirect_uri=https://link.springer.com/article/10.1007/s10508-017-0969-6&casa_token=yGETUczwhOQAAAAA:nFETNVu5XTRsfwLXe2YfoINv9bI_3iIm1Ep40chC4JAPAAMMczqw3IRvcIEzn39rnL2lLQVGhT-hWJt9,When do friends prevent friends from hooking up intoxicated? An examination of sex differences and hypothetical intoxication in peer interventions,"MW Savage, L Menegatos, AJ Roberto",2017,2,"https://scholar.google.com/scholar?cites=17674012705069934624&as_sdt=20000005&sciodt=0,21&hl=en",1
802344116607377031,"Bystander intervention behavior as function of victimization history, opportunity, and situational Context",,https://journals.sagepub.com/doi/abs/10.1177/0886260520975838?casa_token=RhMzvHZyJ8EAAAAA:hIXLpXoTeaaIFPrqwdTm5chDO93MMKS8s05ikmrLjV4p3-4lGdaYpu_mnpUkvtKDUBsE5eZhVuxg,"Bystander intervention behavior as function of victimization history, opportunity, and situational Context","WC Woods, TA Kistler, GL Stuart…",2020,3,"https://scholar.google.com/scholar?cites=802344116607377031&as_sdt=20000005&sciodt=0,21&hl=en",0
15615421192622658153,Sexual violence: Helping men become allies. A sexual violence bystander intervention program for collegiate males,,https://search.proquest.com/openview/f3884ff6cf5a2285b8ace7fec66caea6/1?pq-origsite=gscholar&cbl=18750&casa_token=k5c9CCl1NeEAAAAA:vcS6QYNL7v_xVDU97klzvMeOvI2WuK353w5FHjm62aOXS2OtgxgzcmxmE54C6NPSt7S9Fqb2KA,Sexual violence: Helping men become allies. A sexual violence bystander intervention program for collegiate males,J Leacock,2017,2,"https://scholar.google.com/scholar?cites=15615421192622658153&as_sdt=20000005&sciodt=0,21&hl=en",1
942385301382720640,Impact of exposure to sexual violence prevention messages on students' bystander behavior,,https://journals.sagepub.com/doi/abs/10.1177/1524839918811151?casa_token=UAX2Me7i2_4AAAAA:ltVrW4Mnpic--sDJ08N4OEIwAxbp6v2Mu25xeOIP2fW3hIA1UZOOT57WPgqJkSqGR4tNT_raofUb,Impact of exposure to sexual violence prevention messages on students' bystander behavior,"S McMahon, RC Seabrook",2019,3,"https://scholar.google.com/scholar?cites=942385301382720640&as_sdt=20000005&sciodt=0,21&hl=en",0
16510998887354783475,Violence next door: The influence of friendship with perpetrators on responses to intimate partner violence,,https://journals.sagepub.com/doi/abs/10.1177/0886260518779598?casa_token=Sn-B_y3Q0MkAAAAA:el8w6nEmlfn3GpL3e6h_ZKsqxIKnXvass8lEd1t3MG8wYUA6tHztshmrwXKEOTmsXeY2pasPsBbo,Violence next door: The influence of friendship with perpetrators on responses to intimate partner violence,"CG Mead, SF Kelty",2021,3,"https://scholar.google.com/scholar?cites=16510998887354783475&as_sdt=20000005&sciodt=0,21&hl=en",0
9927961908884662956,'I owe my life to the kind individual who called the helpline': exploring the interplay of self-views and social distance in narrative advertising on domestic violence …,,https://www.tandfonline.com/doi/abs/10.1080/02650487.2018.1556194?casa_token=V5AOKx3kSIsAAAAA:aNVX-pb-MoahNOrm281moeH3g6QO7FAvi2MOk3dNhtGja0ihNO72Hah-Mun8RW0tBQImMoQd_G2m,'I owe my life to the kind individual who called the helpline': exploring the interplay of self-views and social distance in narrative advertising on domestic violence …,"S Muralidharan, E Kim",2019,2,"https://scholar.google.com/scholar?cites=9927961908884662956&as_sdt=20000005&sciodt=0,21&hl=en",1
16840074626348796184,Sexual assault reporting and emotional distress among college female-identified victims/survivors,,https://journals.lww.com/forensicnursing/Fulltext/2019/12000/Sexual_Assault_Reporting_and_Emotional_Distress.7.aspx,Sexual assault reporting and emotional distress among college female-identified victims/survivors,"ME Eisenberg, L Palacios, K Lust…",2019,2,"https://scholar.google.com/scholar?cites=16840074626348796184&as_sdt=20000005&sciodt=0,21&hl=en",1
6042294379546825068,College coaches' influence on student-athlete engagement in sexual violence prevention: promoting readiness to help and awareness of campus resources,,https://www.tandfonline.com/doi/abs/10.1080/17430437.2019.1624723?casa_token=FmwB8Nwkl5cAAAAA:xNUstL9Tc5HcmAiZwWXaHGUDeMr5VsTN020OytaQdH7UzP_cA8F16qeHURv2Ace7LVOgUnkanC0F,College coaches' influence on student-athlete engagement in sexual violence prevention: promoting readiness to help and awareness of campus resources,"L Tredinnick, S McMahon",2021,2,"https://scholar.google.com/scholar?cites=6042294379546825068&as_sdt=20000005&sciodt=0,21&hl=en",0
7206452378626596779,Religion in Domestic Violence Prevention PSAs: The Role of Religiosity in Motivating Christian Bystanders to Intervene,,https://onlinelibrary.wiley.com/doi/abs/10.1111/jssr.12624?casa_token=o0GReX8vXB0AAAAA:l_0UHzeyWuDX85n7SsC-dhKP8dEGgrBVAjMn8KTrFnopBFhXcTiofG0c66Dd_l9iXB1G5nliFiMys_k,Religion in Domestic Violence Prevention PSAs: The Role of Religiosity in Motivating Christian Bystanders to Intervene,"C La Ferle, S Muralidharan",2019,3,"https://scholar.google.com/scholar?cites=7206452378626596779&as_sdt=20000005&sciodt=0,21&hl=en",1
