id,label,timeset,url,title,authors,year,cited_by,cited_by_url,modularity_class
18277789517084141000,Patrouille des frontières nationales et représentations racialisées: Analyse de commentaires en ligne sur les réfugiés syriens au Québec,,https://www.erudit.org/en/journals/refuge/1900-v1-n1-refuge04655/1060674ar/abstract/,Patrouille des frontières nationales et représentations racialisées: Analyse de commentaires en ligne sur les réfugiés syriens au Québec,M Forcier,2019,3,"https://scholar.google.com/scholar?cites=18277789517084141000&as_sdt=5,39&sciodt=7,39&hl=en",4
18336088562496710400,"Post-racialisme, déni du racisme et crise de la blanchité",,https://journals.openedition.org/sociologies/10990,"Post-racialisme, déni du racisme et crise de la blanchité",A Lentin,2019,2,"https://scholar.google.com/scholar?cites=18336088562496710400&as_sdt=5,39&sciodt=7,39&hl=en",4
7590837767269454009,The cultural politics of racism in the Brexit conjuncture,,https://journals.sagepub.com/doi/abs/10.1177/1367877920935135,The cultural politics of racism in the Brexit conjuncture,N Mintchev,2021,3,"https://scholar.google.com/scholar?cites=7590837767269454009&as_sdt=5,39&sciodt=7,39&hl=en",4
9901413418361867099,Race in International Relations,,https://www.taylorfrancis.com/chapters/edit/10.4324/9781315227542-3/race-international-relations-srdjan-vucetic-randolph-persaud,Race in International Relations,"S Vucetic, RB Persaud",2018,1,"https://scholar.google.com/scholar?cites=9901413418361867099&as_sdt=5,39&sciodt=7,39&hl=en",4
11138435352069286695,What is with all the hate?: A thematic analysis of New Zealanders' attitudes to the Human Rights Commission's' Give nothing to racism'social marketing campaign,,https://search.informit.org/doi/abs/10.3316/informit.219496420048048,What is with all the hate?: A thematic analysis of New Zealanders' attitudes to the Human Rights Commission's' Give nothing to racism'social marketing campaign,A Nairn,2020,1,"https://scholar.google.com/scholar?cites=11138435352069286695&as_sdt=5,39&sciodt=7,39&hl=en",4
12345470017245104904,Indigenous internet users: Learning to trust ourselves,,https://www.tandfonline.com/doi/abs/10.1080/08164649.2021.1929064?casa_token=cMq73RN1g_0AAAAA:Li5p4Nnt0dbswGdrUzUTq8hBN1SMbgegcPmuAAVTZXtWp0UhI2Jsy68r60tcPHhD-uZbHhCFXHfr,Indigenous internet users: Learning to trust ourselves,B Carlson,2021,1,"https://scholar.google.com/scholar?cites=12345470017245104904&as_sdt=5,39&sciodt=7,39&hl=en",4
10355584993236235184,Whiteness in transit: the racialized geographies of international volunteering,,https://www.tandfonline.com/doi/abs/10.1080/14649365.2020.1861642?casa_token=A0lGNqaBSJAAAAAA:YVLQ3alFxY4us7BXRGhT6By0Eb4D6bmwgeLKZEVqY_O-JQuSm1SBX4cj9mM9XrIy85sLqvi3tlch,Whiteness in transit: the racialized geographies of international volunteering,J Henry,2020,1,"https://scholar.google.com/scholar?cites=10355584993236235184&as_sdt=5,39&sciodt=7,39&hl=en",4
8723130467358912688,Orientalist Speech-acts and Israeli Middle East Studies: Cautions and Criticisms of Edward Said Beyond the Battle of Ideas,,https://www.euppublishing.com/doi/abs/10.3366/hlps.2019.0216,Orientalist Speech-acts and Israeli Middle East Studies: Cautions and Criticisms of Edward Said Beyond the Battle of Ideas,E Clyne,2019,1,"https://scholar.google.com/scholar?cites=8723130467358912688&as_sdt=5,39&sciodt=7,39&hl=en",9
17895165082801082745,"what, why and How Do we Do what we Do?",,https://link.springer.com/chapter/10.1007/978-3-319-56315-2_8,"what, why and How Do we Do what we Do?","AA Alemanji, M Seikkula",2018,1,"https://scholar.google.com/scholar?cites=17895165082801082745&as_sdt=5,39&sciodt=7,39&hl=en",4
12982955281493896538,'I am the voice of the past that will always be': the Eurovision Song Contest as historical fiction,,http://historicalfictionsjournal.org/pdf/JHF%202019-102.pdf,'I am the voice of the past that will always be': the Eurovision Song Contest as historical fiction,C Baker,2019,2,"https://scholar.google.com/scholar?cites=12982955281493896538&as_sdt=5,39&sciodt=7,39&hl=en",4
13693801351777273057,Good White People: Settler Colonial Anxiety and the Endurance of Racism,,https://brill.com/view/journals/ehcs/3/2/article-p266_6.xml,Good White People: Settler Colonial Anxiety and the Endurance of Racism,L Slater,2019,1,"https://scholar.google.com/scholar?cites=13693801351777273057&as_sdt=5,39&sciodt=7,39&hl=en",4
13280795523059007762,Precarious Intimacies: The Politics of Touch in Contemporary Western European Cinema,,https://books.google.com/books?hl=en&lr=&id=cgTzDwAAQBAJ&oi=fnd&pg=PT4&ots=TtzyrjmfZq&sig=fTrbPwK0nGa46lHAJbOODwgXuwU,Precarious Intimacies: The Politics of Touch in Contemporary Western European Cinema,"M Stehle, B Weber",2020,1,"https://scholar.google.com/scholar?cites=13280795523059007762&as_sdt=5,39&sciodt=7,39&hl=en",4
14608790395867664517,Diversity Beyond Whiteness: The Possibilities for Anti- Racist Diversity Research,,https://www.taylorfrancis.com/chapters/edit/10.4324/9780429265716-4/diversity-beyond-whiteness-helena-liu,Diversity Beyond Whiteness: The Possibilities for Anti- Racist Diversity Research,H Liu,2020,1,"https://scholar.google.com/scholar?cites=14608790395867664517&as_sdt=5,39&sciodt=7,39&hl=en",4
12821137480683801348,When is the “Racist” Designation Truly Applicable? News Media's Contribution to the Debatability of Racism,,https://journals.sagepub.com/doi/abs/10.1177/1527476420982229,When is the “Racist” Designation Truly Applicable? News Media's Contribution to the Debatability of Racism,DK Kilgo,2021,,,4
1619129574691659950,Resisting Racial Justice through Liberal Diversity Paradigms in Postcolonial Europe,,https://www.researchgate.net/profile/Stefanie-Boulila/publication/335777926_Resisting_Racial_Justice_through_Liberal_Diversity_Paradigms_in_Postcolonial_Europe/links/5d7ac2d94585155f1e3eea3b/Resisting-Racial-Justice-through-Liberal-Diversity-Paradigms-in-Postcolonial-Europe.pdf,Resisting Racial Justice through Liberal Diversity Paradigms in Postcolonial Europe,S Boulila,researchgate.net,,,4
PlNbC84tbncJ,"Post-disaster citizenship: the politics of race, belonging, and activism after Fukushima",,https://repositories.lib.utexas.edu/handle/2152/72843,"Post-disaster citizenship: the politics of race, belonging, and activism after Fukushima",VG Shaw,2018,,,4
7329608226278400123,Different antiracisms: Critical race and whiteness studies perspectives on activist and NGO discussions in Finland,,https://helda.helsinki.fi/handle/10138/319742,Different antiracisms: Critical race and whiteness studies perspectives on activist and NGO discussions in Finland,M Seikkula,2020,3,"https://scholar.google.com/scholar?cites=7329608226278400123&as_sdt=5,39&sciodt=7,39&hl=en",4
gWC6DqM63R0J,Racism and English Football,,https://scholar.archive.org/work/bp5igzz7cfcapkeyzinsa5acta/access/wayback/https://s3-euw1-ap-pe-ws4-capi2-distribution-p.s3-eu-west-1.amazonaws.com/books/9780367853150/HUB/googleScholarPdf.pdf?response-content-disposition=attachment%3B%20filename%3D%229780367853150_googlepreview.pdf%22&response-content-type=application%2Fpdf&x-amz-security-token=IQoJb3JpZ2luX2VjEBcaCWV1LXdlc3QtMSJHMEUCIQDKQg1ZCkp%2BmyN%2Fy8HvkSESaJEYnYR45CPR2342mK2JdgIgcnD5U%2Fe2cEUz14Divq5y6o75pnIR52V2tNvBXizvTvsqtAMIMBACGgwwMTIxNzcyNjQ1MTEiDFPTyaS1Eomfugc0LCqRA0nJOc1Hh40tphskxkSCyhxXIYPqZvURaXENQ%2FePaPYrhayiAvmN8I%2BGoFvw4E3xLVXtCn76Eo8O5DWINDoewli8Smf4PRGLIN12nOm9e0uAk7H8xs5m4y9ozugR%2B0ecD6FcZ6DftO%2B6BU4XXfwoSfhbSL2zKP7%2BHqqnGizXSqweRuiC8L%2FtsrNrvXzcteQZYacb0FcduCvOX%2Fg%2BbW%2B3AJuyFrOF4BpMcdwrqmWkAT0PowCTYLQipOgunWkUwWfEyUc3rQFFRxCyJEqbx5ezZiteQ3m%2FHzeekReDpjyvtEMFZZI%2FciVtApp7ul0ceqXsLbHsCP%2B3uXAbK7BY%2FqT56jkNrs8OvIY1ijYwO%2BARzCCxT26KXDrLNMxVEg0rr3gtAlk%2B94je9v1YMJ4g33C7bSA89sO3%2FE9k21DIuBgCrIkOfTdG2QVRYA0blHlesno9BcLXoRQo5d48RN0HRqpcVN9%2FTEReIwbSjSyBbT0Q6qXt62U%2BX2QIqyfXSGdoaydYuhBQ%2BgImaTbSFFD40zZv61W8MLuNk%2FsFOusBKMPqMWeONO9NUv8UlJlzEn3Gyai8jjUj9%2BZZGODibAiUPvLGwkUA1nd%2Fob0mdw7fhf%2F2fIV0yh1qwXdLZpqWU0pfmGxXvfu0dBo3Vuf0W6P%2BPe0I8TF233bvZHLhqoYKCs1pQ03wKXuEOoJkmSIoHZtG1XMH1tioLBhBAnYwAKf7Z9GHsCWo1Sfc4%2BQucvq1jxqKizpllf4z%2FJyDDrsEorUeVP8SEqQ%2FcK1crpnDhNoOO82Rb9ITcyjumQ7hRyYgopBYqERUV7hdK6R6IZXDGckwmKM7Wt0KrB5VXxDWmfrA%2B3SUw4oHF6Bb2A%3D%3D&AWSAccessKeyId=ASIAQFVOSJ57T7EJY4PQ&Expires=1601047027&Signature=FlRZiUozfQjTLmnmtdz8dtrTef0%3D,Racism and English Football,D Burdsey,2020,,,4
17051371377793862284,The handle http://hdl. handle. net/1887/62456 holds various files of this Leiden University dissertation,,https://scholarlypublications.universiteitleiden.nl/access/item%3A2952573/download,The handle http://hdl. handle. net/1887/62456 holds various files of this Leiden University dissertation,L Rosen Jacobson,2018,,,4
13589704943557500270,Fanon Matters: Relevance of Frantz Fanon's Intellectual and Political Work for Peace Studies,,https://84.88.27.106/handle/10803/671837,Fanon Matters: Relevance of Frantz Fanon's Intellectual and Political Work for Peace Studies,CJ Cordero Pedrosa,2021,,,4
3331546015231575622,Women's experiences of racial microaggressions in STEMM workplaces and the importance of white allyship,,http://genderandset.open.ac.uk/index.php/genderandset/article/view/770,Women's experiences of racial microaggressions in STEMM workplaces and the importance of white allyship,"R Moore, M Nash",2021,,,4
17194527246597457501,What gets lost in Twitter 'cancel culture'hashtags? Calling out racists reveals some limitations of social justice campaigns,,https://journals.sagepub.com/doi/abs/10.1177/0957926520977215?casa_token=ls-tXvtO1o4AAAAA:HM_ioVCgwfNdtsE8e4-c4mFhk3d7jMxN6Vf2H0axTghvwNANym4pHFjcxwXourGBTf2jC8fF8-Oa,What gets lost in Twitter 'cancel culture'hashtags? Calling out racists reveals some limitations of social justice campaigns,"G Bouvier, D Machin",2021,1,"https://scholar.google.com/scholar?cites=17194527246597457501&as_sdt=5,39&sciodt=7,39&hl=en",9
tyh0NKPHvBAJ,Thinking differently about contemporary racisms,,https://books.google.com/books?hl=en&lr=&id=s6PSDwAAQBAJ&oi=fnd&pg=PT19&ots=txdBHv2EkP&sig=Nkq3x4OLf2lSNdv8g2xnlEVHous,Thinking differently about contemporary racisms,J Solomos,2020,,,12
6908472570296975629,Bibliography,,https://www.emerald.com/insight/content/doi/10.1108/978-1-78756-531-920181013/full/html,Bibliography,R Joseph-Salisbury,2018,,,4
16788543813951468908,Conclusion: Making Sense of the Far-Right in Australia,,https://link.springer.com/chapter/10.1007/978-981-13-8351-9_10,Conclusion: Making Sense of the Far-Right in Australia,"M Peucker, D Smith",2019,,,4
12420857477563177722,Affirming or contesting white innocence? Anti-racism frames in grassroots activists' accounts,,https://www.tandfonline.com/doi/abs/10.1080/01419870.2021.1897639?casa_token=ano3z7GH-AIAAAAA:yWewBy_RcBSbhqibAzfGVbZT0-SNpocclRtwjxCmdSbP3L1IMOz5VfCoCQtJg_O9AK1nDeBo-n89,Affirming or contesting white innocence? Anti-racism frames in grassroots activists' accounts,M Seikkula,2021,,,4
2027591419615793123,"The Intersections of Masculinity, Gender, and Racism: Exploring the Lived Experiences and Interactions of Black Male Graduate Students Attending a …",,https://search.proquest.com/openview/438c516a61eb0cba29ee6ae5d4c0de65/1?pq-origsite=gscholar&cbl=18750&diss=y&casa_token=JSFH5TZ21pMAAAAA:LpeKEYIOJeB99mhnZ8T8_-7YVg6TrSKcBz_UoSKRlExoiNatqNJIrQ_fDwfu0p1WdYHQIx_20g,"The Intersections of Masculinity, Gender, and Racism: Exploring the Lived Experiences and Interactions of Black Male Graduate Students Attending a …",JJ Perry,2021,,,4
7677062599259650724,[CITATION][C],,,[CITATION][C],,,,,4
15398115484699778716,"Poland, blackness and racialisation",,https://ethos.bl.uk/OrderDetails.do?uin=uk.bl.ethos.806852,"Poland, blackness and racialisation",B Balogun,2020,,,4
1683233062717702430,Three-D Issue 31: Organised and 'Ambient'Racism and Racial Toxicity in Digital Platforms,,https://www.meccsa.org.uk/nl/three-d-issue-31-organised-and-ambient-racism-and-racial-toxicity-in-digital-platforms/,Three-D Issue 31: Organised and 'Ambient'Racism and Racial Toxicity in Digital Platforms,E Siapera,meccsa.org.uk,,,4
mpitcwTuVKIJ,Prejudice on the doorstep: 163Labour activists talk immigration,,https://www.taylorfrancis.com/chapters/edit/10.4324/9781351047364-9/prejudice-doorstep-david-bates,Prejudice on the doorstep: 163Labour activists talk immigration,D Bates,2018,,,4
18298611482581918715,Prejudice on the doorstep,,https://books.google.com/books?hl=en&lr=&id=zgB-DwAAQBAJ&oi=fnd&pg=PT285&ots=xde0NHMdXH&sig=JJdbFHBVS3UeS46miedrYnoa-Jg,Prejudice on the doorstep,D Bates,2018,,,4
3I5yd5nI78IJ,"Deconstructing & Reconstructing Whiteness: A study of the perceptions of young, white, middle-class women in regard to their participation in processes of …",,https://gupea.ub.gu.se/handle/2077/62432,"Deconstructing & Reconstructing Whiteness: A study of the perceptions of young, white, middle-class women in regard to their participation in processes of …",A Wingårdh,2019,,,4
KHLyexD2gx8J,[CITATION][C],,,[CITATION][C],,,,,4
10725768396699496748,Between (in) visibilities: Experiences of race and migration among Brazilians in the Netherlands,,https://dspace.library.uu.nl/handle/1874/400606,Between (in) visibilities: Experiences of race and migration among Brazilians in the Netherlands,A Rodrigues Silva,2020,,,4
2ciHiSlWsmEJ,Racism as episteme and the global condition,,https://books.google.com/books?hl=en&lr=&id=s6PSDwAAQBAJ&oi=fnd&pg=PT223&ots=txdBHv2CrW&sig=CTegJutASyFyabBJLTZYDNpPkUg,Racism as episteme and the global condition,M Bojadžijev,2020,,,4
11201484785765800872,Canada's Second People: Reconciling Ourselves,,https://era.library.ualberta.ca/items/97f93bba-64b0-4b2b-af5b-8460b64c5c46,Canada's Second People: Reconciling Ourselves,A Letendre,2018,,,4
6902251805754827140,African American Teachers' Perspectives on Principals' Leadership Styles and the Influence on Teacher Morale,,https://search.proquest.com/openview/70949a3e19597b5fd8c3a720465724d8/1?pq-origsite=gscholar&cbl=18750&diss=y&casa_token=vkJilfWqOmgAAAAA:SrkPcak9C1HLwQQhoC0Wsq7ObdsMWU37IuTGq7mIjHZK7r2DKWxjF4jMGvhlffKu7VuTBVqmRw,African American Teachers' Perspectives on Principals' Leadership Styles and the Influence on Teacher Morale,E Young,2020,,,4
GvTumICVePMJ,Neo-racism as new form of social inequality in world-systems theory,,https://ela.kpi.ua/bitstream/123456789/30769/1/Tkachenko_magistr.pdf,Neo-racism as new form of social inequality in world-systems theory,МВ Ткаченко,2019,,,9
10985027874808447847,Understanding Critical Whiteness Studies: Harmful or Helpful in the Struggle for Racial Equity in the Academy?,,https://link.springer.com/chapter/10.1007/978-3-030-65668-3_21,Understanding Critical Whiteness Studies: Harmful or Helpful in the Struggle for Racial Equity in the Academy?,M Cole,2021,,,4
bnhRplTJF84J,The ethnicised hustle: Narratives of enterprise and postfeminism among young migrant women,,https://journals.sagepub.com/doi/abs/10.1177/1367549421988948?casa_token=O0Jiki0T_NQAAAAA:tc8vkA8VSVXBo0FOhBr_judk6V_2v90IRm3ZnYWIsB6NCuz6OGJ8C2xjOPAjitxwMBXZr76UWXch,The ethnicised hustle: Narratives of enterprise and postfeminism among young migrant women,S Idriss,2021,,,4
11007810636232646540,The dilemma of being seen and unseen: My dark skin amongst the white walls…,,https://www.taylorfrancis.com/chapters/edit/10.4324/9781003083085-7/dilemma-being-seen-unseen-dawn-joseph,The dilemma of being seen and unseen: My dark skin amongst the white walls…,D Joseph,2020,,,4
jBXLqJG3dbEJ,[CITATION][C],,,[CITATION][C],,,,,4
13833000339297390163,The Changing Nature of Global Racial and Ethnic Relations,,https://onlinelibrary.wiley.com/doi/abs/10.1002/9781119430452.ch4,The Changing Nature of Global Racial and Ethnic Relations,J Solomos,2020,,,4
14293241282379239549,Anti-racism as method,,https://www.taylorfrancis.com/chapters/edit/10.4324/9781351047326-15/anti-racism-method-manuela-bojad%C5%BEijev,Anti-racism as method,M Bojadžijev,2020,2,"https://scholar.google.com/scholar?cites=14293241282379239549&as_sdt=5,39&sciodt=7,39&hl=en",4
4JurreYH0IIJ,Envisioning the Past to Rule the Future: Post-imaginaries and European Existence,,https://www.europenowjournal.org/2020/06/02/envisioning-the-past-to-rule-the-future-post-imaginaries-and-european-existence/,Envisioning the Past to Rule the Future: Post-imaginaries and European Existence,C Action,europenowjournal.org,,,4
ytHSrfhucpoJ,“It Is Necessary to Try Our Best to Learn the Language”: a Greek Case Study of Internalized Racism in Antiracist Discourse,,https://idp.springer.com/authorize/casa?redirect_uri=https://link.springer.com/article/10.1007/s12134-021-00831-3&casa_token=16S0f16sHV8AAAAA:NVwZZs5vaLiicvDpO-zpMriBHEtoAip_ahBnUpUR0m_Z6Y7lH2jvbWnsxxWvjp5R6UlYxs3AMof6kuw1,“It Is Necessary to Try Our Best to Learn the Language”: a Greek Case Study of Internalized Racism in Antiracist Discourse,"A Archakis, V Tsakona",2021,,,4
E-str9k0uk0J,"Reconfiguring racism: youthful dynamics of conflict and conviviality in a culturally diverse, working-class high school",,https://minerva-access.unimelb.edu.au/handle/11343/197681,"Reconfiguring racism: youthful dynamics of conflict and conviviality in a culturally diverse, working-class high school",M Herron,2017,,,6
6184531263175023741,Blackness as a Pedagogic Tool Against the Dishonesty of a Post-Racial Teleology.,,https://www.academia.edu/download/60422896/12.7-3-Graves20190828-41206-piqs8a.pdf,Blackness as a Pedagogic Tool Against the Dishonesty of a Post-Racial Teleology.,KB Graves,2018,,,4
aoyqvWwYPtIJ,"COVID-19, Anti-Black Racism in China, and Political Economy of Asymmetrical Power",,https://antipodeonline.org/wp-content/uploads/2020/12/7.-Tettey.pdf,"COVID-19, Anti-Black Racism in China, and Political Economy of Asymmetrical Power",WJ Tettey,antipodeonline.org,,,4
5047602735265133008,"Islamophobia and anti-racism in two British cities: place, theory and practice",,https://core.ac.uk/download/pdf/348661894.pdf,"Islamophobia and anti-racism in two British cities: place, theory and practice",S Harris,2020,,,9
DNOqw-r3BbQJ,[CITATION][C],,,[CITATION][C],S Harris,2016,,,4
15508210195694152992,The translation of anti-racism values from the professional into the personal for white social workers who have lived in north or west Philadelphia,,http://scholarworks.smith.edu/cgi/viewcontent.cgi?article=2988&context=theses,The translation of anti-racism values from the professional into the personal for white social workers who have lived in north or west Philadelphia,LH Newman,2017,,,4
iOXsytB1JlQJ,Higher-Education Faculty Assignment Cover Sheet Subject Business Research Subject Code &...,,https://www.transtutors.com/questions/higher-education-faculty-assignment-cover-sheet-subject-business-research-subject-co-5670770.htm,Higher-Education Faculty Assignment Cover Sheet Subject Business Research Subject Code &...,"AC Sheet, LR Brennan",Management,,,4
Cnmm1u7dDXgJ,"The Intersection of Race, Military Status, and Disability: A Systematic Review of Marginalization and Self-Esteem Being a Mediator Against Negative Life …",,https://search.proquest.com/openview/1f8fe3398b5958fbd656ad392b00aaf7/1?pq-origsite=gscholar&cbl=18750&casa_token=Ir2JCpc6zKYAAAAA:9AlGiM8W3cTWjJpmEm_-HYLEoStSPGvETcQVYZ5OTnpQhTZNxSzZ7aIfaeirvPx56THhvMxLuA,"The Intersection of Race, Military Status, and Disability: A Systematic Review of Marginalization and Self-Esteem Being a Mediator Against Negative Life …",SC Smith,2017,,,4
Mpwd1xZtaosJ,Shifting Diversity Discourses and New Feeling Rules? The Case of Brexit,,https://idp.springer.com/authorize/casa?redirect_uri=https://link.springer.com/article/10.1007/s42087-020-00177-9&casa_token=Rp4CWiKO2dMAAAAA:ORYJHKp1KFRrMvVWpHFQbj7hxUNOtmo3dHR0kp1hY15ycR6sPFd2pIrMEhyfFSgLCK5kUSibIhiKlzg8,Shifting Diversity Discourses and New Feeling Rules? The Case of Brexit,"SM Moss, MCW Solheim",2021,,,4
KG0B2SMQDi0J,Tracing racism in antiracist narrative texts online,,https://www.tandfonline.com/doi/abs/10.1080/01419870.2021.1904145?casa_token=ivDaxVWAVPMAAAAA:79FebrYUUcuDag_maz6cFk7-UmbDea_AI7N9Ne756nCvsXSBl1FnTgM-sMM7_lgOlyFEWso3GuTp,Tracing racism in antiracist narrative texts online,A Archakis,2021,,,4
ao_S4j6E_cQJ,"Maintaining the racial contract: Everyday racism and the impact of racial microaggressions on"" Indigenous employees"" in the Australian Public Service",,https://eprints.qut.edu.au/123010/,"Maintaining the racial contract: Everyday racism and the impact of racial microaggressions on"" Indigenous employees"" in the Australian Public Service",DM Bargallie,2018,,,9
LGai5lZcDDAJ,Beyond convergence and divergence: Towards a 'both and'approach to critical race and critical Indigenous studies in Australia,,https://journals.sagepub.com/doi/abs/10.1177/00113921211024701?casa_token=ZQJb3Y_810QAAAAA:xCDOB6dvviWrFiixFH84aFPMCw-i4dS1J3hIDVzu8dk0X-k-ihyqnDTyGfFiQfiw9lHWcSocvEp0,Beyond convergence and divergence: Towards a 'both and'approach to critical race and critical Indigenous studies in Australia,"D Bargallie, A Lentin",2021,,,4
ml02593N6GgJ,Reading the present and mapping the,,https://books.google.com/books?hl=en&lr=&id=awxpDwAAQBAJ&oi=fnd&pg=PT178&ots=FvRIJvuq5e&sig=uG4tBjyDeMAAy1Cb1JvSCLHF7AA,Reading the present and mapping the,B Goldson,2018,,,4
-G4U6G4MVogJ,[CITATION][C],,,[CITATION][C],,,,,4
-Iue6OCf5-IJ,Justice Systems Student Perceptions of Multicultural Teaching and Learning: A Qualitative Descriptive Study,,https://search.proquest.com/openview/2a403ce694983bd7d70c5e8f4c54d085/1?pq-origsite=gscholar&cbl=18750&diss=y&casa_token=tQErzKhkqU8AAAAA:XBcOF8srApZ1wk3Je6xul1XcWaL3EeZwWq6VA51xqE_FGVIDVMKQv2LKVwHtXz5s1LXApS2z7Q,Justice Systems Student Perceptions of Multicultural Teaching and Learning: A Qualitative Descriptive Study,GC Hendon,2020,,,4
14598120357261771998,Unravelling the integration paradox: The uprooting and home-making of Euro-Maghrebi minorities across racial formations,,https://www.taylorfrancis.com/chapters/edit/10.4324/9780429202018-7/unravelling-integration-paradox-jaafar-alloul,Unravelling the integration paradox: The uprooting and home-making of Euro-Maghrebi minorities across racial formations,J Alloul,2020,,,4
MvVg8XMF0pkJ,Racism and Resistance Among the Filipino Diaspora,,https://www.academia.edu/download/58341154/Racism_and_Resistance_Introduction_.pdf,Racism and Resistance Among the Filipino Diaspora,K Aquino,academia.edu,,,4
JG_y8qI_H5IJ,DIVERSITY BEYOND WHITENESS,,https://books.google.com/books?hl=en&lr=&id=cTX7DwAAQBAJ&oi=fnd&pg=PT51&ots=uzhCt60rEJ&sig=4LZ_39eeGD1HJKYRp5C7LG8R0sA,DIVERSITY BEYOND WHITENESS,H Liu,2020,,,4
16326844359045887059,Constructing race in white spaces of Dutch education (1968–2017),,https://www.emerald.com/insight/content/doi/10.1108/HER-05-2020-0030/full/html?utm_source=rss&utm_medium=feed&utm_campaign=rss_journalLatest,Constructing race in white spaces of Dutch education (1968–2017),ML Sijpenhof,2020,,,4
6kiI-d-sU4oJ,Countering accusations of racism: a study of white South African migrant discourse in New Zealand,,https://www.tandfonline.com/doi/abs/10.1080/1177083X.2020.1775661,Countering accusations of racism: a study of white South African migrant discourse in New Zealand,"L Louw, C van Ommen",2021,,,9
13651684186041556957,"Race, Diversity, and the Politics of Hate Crime: An Analysis of Police Response to Racially Motivated Hate Crimes in the Greater Toronto Area",,https://yorkspace.library.yorku.ca/xmlui/handle/10315/36780,"Race, Diversity, and the Politics of Hate Crime: An Analysis of Police Response to Racially Motivated Hate Crimes in the Greater Toronto Area",T Bryan,2019,,,4
2218854543622027611,How cyber users experience and respond to racism: Evidence from an online survey,,https://link.springer.com/content/pdf/10.1007/978-3-319-64388-5_3.pdf,How cyber users experience and respond to racism: Evidence from an online survey,"A Jakubowicz, K Dunn, G Mason, Y Paradies…",2017,4,"https://scholar.google.com/scholar?cites=2218854543622027611&as_sdt=5,39&sciodt=7,39&hl=en",0
ij7yaqunP1MJ,Towards a harm-based framework to evaluate Cyberhate,,https://ieeexplore.ieee.org/abstract/document/9395008/,Towards a harm-based framework to evaluate Cyberhate,"J Omidosu, M Kyobe",2021,,,0
tYVMAEy3plYJ,"Discours de haine racistes en ligne Tour d'horizon, mesures actuelles et recommandations",,https://www.edi.admin.ch/dam/edi/fr/dokumente/FRB/Neue%20Website%20FRB/T%C3%A4tigkeitsfelder/Medien_Internet/bericht_stahel_hassrede.pdf.download.pdf/Stahel_2020_Discours%20de%20haine%20racistes%20en%20ligne.pdf,"Discours de haine racistes en ligne Tour d'horizon, mesures actuelles et recommandations",L Stahel,2020,,,0
RJdQPGOIm6AJ,Statu quo e misure contro i discorsi d'odio in Internet: panoramica e raccomandazioni,,https://www.edi.admin.ch/dam/edi/it/dokumente/FRB/Neue%20Website%20FRB/T%C3%A4tigkeitsfelder/Medien_Internet/bericht_stahel_hassrede.pdf.download.pdf/Stahel_2020_Discorsi%20d'odio%20razzisti%20online.pdf,Statu quo e misure contro i discorsi d'odio in Internet: panoramica e raccomandazioni,L Stahel,2020,,,0
9263621363263458870,Status quo und Massnahmen zu rassistischer Hassrede im Internet: Übersicht und Empfehlungen,,https://www.voxpol.eu/download/report/Stahel_2020_Status20quo20und20Massnahmen20zu20rassistischer20Hassrede.pdf,Status quo und Massnahmen zu rassistischer Hassrede im Internet: Übersicht und Empfehlungen,L Stahel,2020,,,0
8079307265424092608,Teaching academics about microaggressions: a workshop model adaptable to various audiences,,https://www.understandinginterventionsjournal.org/article/6356.pdf,Teaching academics about microaggressions: a workshop model adaptable to various audiences,"E Fine, J Sheridan, CF Bell…",2018,7,"https://scholar.google.com/scholar?cites=8079307265424092608&as_sdt=5,39&sciodt=7,39&hl=en",5
9048007972226206108,Discrimination toward physicians of color: a systematic review,,https://www.sciencedirect.com/science/article/pii/S0027968420300328,Discrimination toward physicians of color: a systematic review,"A Filut, M Alvarez, M Carnes",2020,22,"https://scholar.google.com/scholar?cites=9048007972226206108&as_sdt=5,39&sciodt=7,39&hl=en",5
12774994153875215127,Sticks and stones can break your bones and words can really hurt you: a standpoint epistemological reply to critics of the microaggression research program,,https://www.taylorfrancis.com/chapters/edit/10.4324/9780429022470-2/sticks-stones-break-bones-words-really-hurt-lauren-freeman-heather-stewart,Sticks and stones can break your bones and words can really hurt you: a standpoint epistemological reply to critics of the microaggression research program,"L Freeman, H Stewart",2020,3,"https://scholar.google.com/scholar?cites=12774994153875215127&as_sdt=5,39&sciodt=7,39&hl=en",5
9673844378627823966,Gender Stereotypes,,https://link.springer.com/chapter/10.1007/978-3-030-44459-4_5,Gender Stereotypes,"A Hertz-Tang, M Carnes",2020,1,"https://scholar.google.com/scholar?cites=9673844378627823966&as_sdt=5,39&sciodt=7,39&hl=en",5
3773388606741076067,Improving Department Climate Through Bias Literacy: One College's Experience,,"https://www.dl.begellhouse.com/journals/00551c876cc2f027,6faa0b56537600ec,01ad50b45c8813d7.html",Improving Department Climate Through Bias Literacy: One College's Experience,"J Sheridan, E Fine, M Romero…",2021,,,5
B0vUJz0Nr8QJ,Engaging faculty in a workshop intervention on overcoming the influence of implicit bias,,https://www.cambridge.org/core/journals/journal-of-clinical-and-translational-science/article/engaging-faculty-in-a-workshop-intervention-on-overcoming-the-influence-of-implicit-bias/39B5F4C27389D0E9D1800475139A1107,Engaging faculty in a workshop intervention on overcoming the influence of implicit bias,"M Carnes, J Sheridan, E Fine, YG Lee…",2021,,,5
